time,"I(IDC|XIN)","P(B6|XIN)","I(ROUT)"
3.086200e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.086300e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.086400e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.086500e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.086600e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.086700e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.086800e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.086900e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.087000e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.087100e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.087200e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.087300e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.087400e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.087500e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.087600e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.087700e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.087800e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.087900e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.088000e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.088100e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.088200e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.088300e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.088400e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.088500e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.088600e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.088700e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.088800e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.088900e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.089000e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.089100e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.089200e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.089300e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.089400e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.089500e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.089600e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.089700e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.089800e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.089900e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.090000e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.090100e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.090200e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.090300e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.090400e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.090500e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.090600e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.090700e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.090800e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.090900e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.091000e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.091100e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.091200e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.091300e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.091400e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.091500e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.091600e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.091700e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.091800e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.091900e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.092000e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.092100e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.092200e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.092300e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.092400e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.092500e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.092600e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.092700e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.092800e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.092900e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.093000e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.093100e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.093200e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.093300e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.093400e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.093500e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.093600e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.093700e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.093800e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.093900e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.094000e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.094100e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.094200e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.094300e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.094400e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.094500e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.094600e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.094700e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.094800e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.094900e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.095000e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.095100e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.095200e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.095300e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.095400e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.095500e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.095600e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.095700e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.095800e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.095900e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.096000e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.096100e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.096200e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.096300e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.096400e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.096500e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.096600e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.096700e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.096800e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.096900e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.097000e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.097100e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.097200e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.097300e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.097400e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.097500e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.097600e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.097700e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.097800e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.097900e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.098000e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.098100e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.098200e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.098300e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.098400e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.098500e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.098600e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.098700e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.098800e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.098900e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.099000e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.099100e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.099200e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.099300e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.099400e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.099500e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.099600e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.099700e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.099800e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.099900e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.100000e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.100100e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.100200e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.100300e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.100400e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.100500e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.100600e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.100700e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.100800e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.100900e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.101000e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.101100e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.101200e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.101300e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.101400e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.101500e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.101600e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.101700e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.101800e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.101900e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.102000e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.102100e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.102200e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.102300e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.102400e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.102500e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.102600e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.102700e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.102800e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.102900e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.103000e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.103100e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.103200e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.103300e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.103400e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.103500e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.103600e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.103700e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.103800e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.103900e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.104000e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.104100e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.104200e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.104300e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.104400e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.104500e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.104600e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.104700e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.104800e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.104900e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.105000e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.105100e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.105200e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.105300e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.105400e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.105500e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.105600e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.105700e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.105800e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.105900e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.106000e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.106100e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.106200e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.106300e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.106400e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.106500e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.106600e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.106700e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.106800e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.106900e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.107000e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.107100e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.107200e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.107300e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.107400e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.107500e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.107600e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.107700e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.107800e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.107900e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.108000e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.108100e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.108200e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.108300e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.108400e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.108500e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.108600e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.108700e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.108800e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.108900e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.109000e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.109100e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.109200e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.109300e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.109400e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.109500e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.109600e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.109700e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.109800e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.109900e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.110000e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.110100e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.110200e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.110300e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.110400e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.110500e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.110600e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.110700e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.110800e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.110900e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.111000e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.111100e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.111200e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.111300e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.111400e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.111500e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.111600e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.111700e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.111800e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.111900e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.112000e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.112100e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.112200e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.112300e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.112400e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.112500e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.112600e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.112700e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.112800e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.112900e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.113000e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.113100e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.113200e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.113300e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.113400e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.113500e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.113600e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.113700e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.113800e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.113900e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.114000e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.114100e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.114200e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.114300e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.114400e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.114500e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.114600e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.114700e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.114800e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.114900e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.115000e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.115100e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.115200e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.115300e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.115400e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.115500e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.115600e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.115700e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.115800e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.115900e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.116000e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.116100e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.116200e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.116300e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.116400e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.116500e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.116600e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.116700e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.116800e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.116900e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.117000e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.117100e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.117200e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.117300e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.117400e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.117500e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.117600e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.117700e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.117800e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.117900e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.118000e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.118100e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.118200e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.118300e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.118400e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.118500e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.118600e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.118700e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.118800e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.118900e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.119000e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.119100e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.119200e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.119300e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.119400e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.119500e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.119600e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.119700e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.119800e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.119900e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.120000e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.120100e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.120200e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.120300e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.120400e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.120500e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.120600e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.120700e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.120800e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.120900e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.121000e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.121100e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.121200e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.121300e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.121400e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.121500e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.121600e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.121700e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.121800e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.121900e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.122000e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.122100e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.122200e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.122300e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.122400e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.122500e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.122600e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.122700e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.122800e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.122900e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.123000e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.123100e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.123200e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.123300e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.123400e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.123500e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.123600e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.123700e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.123800e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.123900e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.124000e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.124100e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.124200e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.124300e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.124400e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.124500e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.124600e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.124700e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.124800e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.124900e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.125000e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.125100e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.125200e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.125300e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.125400e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.125500e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.125600e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.125700e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.125800e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.125900e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.126000e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.126100e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.126200e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.126300e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.126400e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.126500e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.126600e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.126700e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.126800e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.126900e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.127000e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.127100e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.127200e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.127300e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.127400e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.127500e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.127600e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.127700e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.127800e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.127900e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.128000e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.128100e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.128200e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.128300e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.128400e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.128500e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.128600e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.128700e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.128800e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.128900e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.129000e-09,0.000000e+00,1.968909e+01,0.000000e+00
3.129100e-09,0.000000e+00,1.968909e+01,0.000000e+00
